"","s__Abiotrophia_defectiva","s__Acidaminococcus_fermentans","s__Acidaminococcus_intestini","s__Actinomyces_graevenitzii","s__Actinomyces_odontolyticus","s__Actinomyces_oris","s__Actinomyces_turicensis","s__Actinomyces_viscosus","s__Adlercreutzia_equolifaciens","s__Aggregatibacter_segnis","s__Akkermansia_muciniphila","s__Alistipes_finegoldii","s__Alistipes_indistinctus","s__Alistipes_onderdonkii","s__Alistipes_putredinis","s__Alistipes_senegalensis","s__Alistipes_shahii","s__Alistipes_sp_AP11","s__Alistipes_sp_HGB5","s__Alloscardovia_omnicolens","s__Anaerococcus_obesiensis","s__Anaerococcus_vaginalis","s__Anaerofustis_stercorihominis","s__Anaeroglobus_geminatus","s__Anaerostipes_caccae","s__Anaerostipes_hadrus","s__Anaerotruncus_colihominis","s__Atopobium_parvulum","s__Atopobium_rimae","s__Atopobium_vaginae","s__Bacteroidales_bacterium_ph8","s__Bacteroides_caccae","s__Bacteroides_cellulosilyticus","s__Bacteroides_clarus","s__Bacteroides_coprocola","s__Bacteroides_coprophilus","s__Bacteroides_dorei","s__Bacteroides_eggerthii","s__Bacteroides_faecis","s__Bacteroides_finegoldii","s__Bacteroides_fragilis","s__Bacteroides_intestinalis","s__Bacteroides_massiliensis","s__Bacteroides_nordii","s__Bacteroides_oleiciplenus","s__Bacteroides_ovatus","s__Bacteroides_pectinophilus","s__Bacteroides_plebeius","s__Bacteroides_salyersiae","s__Bacteroides_sp_2_1_22","s__Bacteroides_sp_3_1_19","s__Bacteroides_sp_4_3_47FAA","s__Bacteroides_stercoris","s__Bacteroides_thetaiotaomicron","s__Bacteroides_uniformis","s__Bacteroides_vulgatus","s__Bacteroides_xylanisolvens","s__Barnesiella_intestinihominis","s__Bifidobacterium_adolescentis","s__Bifidobacterium_angulatum","s__Bifidobacterium_animalis","s__Bifidobacterium_bifidum","s__Bifidobacterium_breve","s__Bifidobacterium_catenulatum","s__Bifidobacterium_dentium","s__Bifidobacterium_longum","s__Bifidobacterium_pseudocatenulatum","s__Bilophila_wadsworthia","s__Blautia_hansenii","s__Blautia_hydrogenotrophica","s__Blautia_producta","s__Burkholderiales_bacterium_1_1_47","s__Butyricicoccus_pullicaecorum","s__Butyricimonas_synergistica","s__Butyrivibrio_crossotus","s__Campylobacter_hominis","s__candidate_division_TM7_single_cell_isolate_TM7b","s__candidate_division_TM7_single_cell_isolate_TM7c","s__Catenibacterium_mitsuokai","s__Citrobacter_freundii","s__Clostridiaceae_bacterium_JC118","s__Clostridiales_bacterium_1_7_47FAA","s__Clostridium_asparagiforme","s__Clostridium_bartlettii","s__Clostridium_bolteae","s__Clostridium_celatum","s__Clostridium_citroniae","s__Clostridium_clostridioforme","s__Clostridium_difficile","s__Clostridium_hathewayi","s__Clostridium_hylemonae","s__Clostridium_innocuum","s__Clostridium_leptum","s__Clostridium_methylpentosum","s__Clostridium_nexile","s__Clostridium_perfringens","s__Clostridium_ramosum","s__Clostridium_scindens","s__Clostridium_sp_ATCC_BAA_442","s__Clostridium_sp_KLE_1755","s__Clostridium_sp_L2_50","s__Clostridium_spiroforme","s__Clostridium_symbiosum","s__Collinsella_aerofaciens","s__Collinsella_intestinalis","s__Collinsella_tanakaei","s__Coprobacillus_sp_29_1","s__Coprobacillus_sp_D6","s__Coprobacter_fastidiosus","s__Coprococcus_catus","s__Coprococcus_comes","s__Coprococcus_eutactus","s__Coprococcus_sp_ART55_1","s__Coriobacteriaceae_bacterium_phI","s__Corynebacterium_durum","s__Desulfovibrio_desulfuricans","s__Desulfovibrio_piger","s__Dialister_invisus","s__Dialister_succinatiphilus","s__Dorea_formicigenerans","s__Dorea_longicatena","s__Eggerthella_lenta","s__Enterobacter_aerogenes","s__Enterobacter_cloacae","s__Enterococcus_avium","s__Enterococcus_casseliflavus","s__Enterococcus_durans","s__Enterococcus_faecalis","s__Enterococcus_faecium","s__Erysipelotrichaceae_bacterium_2_2_44A","s__Erysipelotrichaceae_bacterium_21_3","s__Erysipelotrichaceae_bacterium_3_1_53","s__Erysipelotrichaceae_bacterium_5_2_54FAA","s__Erysipelotrichaceae_bacterium_6_1_45","s__Escherichia_coli","s__Eubacterium_biforme","s__Eubacterium_brachy","s__Eubacterium_cylindroides","s__Eubacterium_dolichum","s__Eubacterium_eligens","s__Eubacterium_hallii","s__Eubacterium_infirmum","s__Eubacterium_limosum","s__Eubacterium_ramulus","s__Eubacterium_rectale","s__Eubacterium_siraeum","s__Eubacterium_sp_3_1_31","s__Eubacterium_ventriosum","s__Faecalibacterium_prausnitzii","s__Finegoldia_magna","s__Flavonifractor_plautii","s__Fusobacterium_gonidiaformans","s__Fusobacterium_mortiferum","s__Fusobacterium_nucleatum","s__Fusobacterium_periodonticum","s__Fusobacterium_ulcerans","s__Fusobacterium_varium","s__Gardnerella_vaginalis","s__Gemella_haemolysans","s__Gemella_morbillorum","s__Gemella_sanguinis","s__Gordonibacter_pamelaeae","s__Granulicatella_adiacens","s__Granulicatella_elegans","s__Haemophilus_haemolyticus","s__Haemophilus_parainfluenzae","s__Haemophilus_pittmaniae","s__Haemophilus_sputorum","s__Holdemania_filiformis","s__Holdemania_sp_AP2","s__Klebsiella_oxytoca","s__Klebsiella_pneumoniae","s__Lachnospiraceae_bacterium_1_1_57FAA","s__Lachnospiraceae_bacterium_1_4_56FAA","s__Lachnospiraceae_bacterium_2_1_46FAA","s__Lachnospiraceae_bacterium_2_1_58FAA","s__Lachnospiraceae_bacterium_3_1_46FAA","s__Lachnospiraceae_bacterium_3_1_57FAA_CT1","s__Lachnospiraceae_bacterium_4_1_37FAA","s__Lachnospiraceae_bacterium_5_1_57FAA","s__Lachnospiraceae_bacterium_5_1_63FAA","s__Lachnospiraceae_bacterium_6_1_63FAA","s__Lachnospiraceae_bacterium_7_1_58FAA","s__Lachnospiraceae_bacterium_8_1_57FAA","s__Lachnospiraceae_bacterium_9_1_43BFAA","s__Lactobacillus_acidophilus","s__Lactobacillus_amylovorus","s__Lactobacillus_casei_paracasei","s__Lactobacillus_crispatus","s__Lactobacillus_curvatus","s__Lactobacillus_delbrueckii","s__Lactobacillus_fermentum","s__Lactobacillus_gasseri","s__Lactobacillus_iners","s__Lactobacillus_mucosae","s__Lactobacillus_oris","s__Lactobacillus_plantarum","s__Lactobacillus_reuteri","s__Lactobacillus_rhamnosus","s__Lactobacillus_ruminis","s__Lactobacillus_sakei","s__Lactobacillus_salivarius","s__Lactobacillus_sanfranciscensis","s__Lactobacillus_vaginalis","s__Lactococcus_garvieae","s__Lactococcus_lactis","s__Lactococcus_raffinolactis","s__Leuconostoc_lactis","s__Leuconostoc_mesenteroides","s__Leuconostoc_pseudomesenteroides","s__Megamonas_funiformis","s__Megamonas_hypermegale","s__Megamonas_rupellensis","s__Megasphaera_elsdenii","s__Megasphaera_micronuciformis","s__Methanobrevibacter_smithii","s__Methanosphaera_stadtmanae","s__Mitsuokella_multacida","s__Morganella_morganii","s__Odoribacter_laneus","s__Odoribacter_splanchnicus","s__Oribacterium_sinus","s__Oscillibacter_sp_KLE_1728","s__Oscillibacter_sp_KLE_1745","s__Oxalobacter_formigenes","s__Parabacteroides_distasonis","s__Parabacteroides_goldsteinii","s__Parabacteroides_johnsonii","s__Parabacteroides_merdae","s__Paraprevotella_clara","s__Paraprevotella_xylaniphila","s__Parascardovia_denticolens","s__Parasutterella_excrementihominis","s__Parvimonas_micra","s__Pediococcus_pentosaceus","s__Peptoniphilus_harei","s__Peptoniphilus_lacrimalis","s__Peptostreptococcus_anaerobius","s__Peptostreptococcus_stomatis","s__Phascolarctobacterium_succinatutens","s__Porphyromonas_asaccharolytica","s__Porphyromonas_bennonis","s__Porphyromonas_somerae","s__Porphyromonas_uenonis","s__Prevotella_bivia","s__Prevotella_buccalis","s__Prevotella_copri","s__Prevotella_disiens","s__Prevotella_stercorea","s__Prevotella_timonensis","s__Propionibacterium_freudenreichii","s__Proteus_mirabilis","s__Pseudoflavonifractor_capillosus","s__Pyramidobacter_piscolens","s__Raoultella_ornithinolytica","s__Roseburia_hominis","s__Roseburia_intestinalis","s__Roseburia_inulinivorans","s__Rothia_dentocariosa","s__Rothia_mucilaginosa","s__Ruminococcaceae_bacterium_D16","s__Ruminococcus_albus","s__Ruminococcus_bromii","s__Ruminococcus_callidus","s__Ruminococcus_champanellensis","s__Ruminococcus_flavefaciens","s__Ruminococcus_gnavus","s__Ruminococcus_lactaris","s__Ruminococcus_obeum","s__Ruminococcus_sp_5_1_39BFAA","s__Ruminococcus_sp_JC304","s__Ruminococcus_torques","s__Saccharomyces_cerevisiae","s__Scardovia_wiggsiae","s__Shigella_flexneri","s__Shigella_sonnei","s__Slackia_piriformis","s__Solobacterium_moorei","s__Staphylococcus_aureus","s__Streptococcus_agalactiae","s__Streptococcus_anginosus","s__Streptococcus_australis","s__Streptococcus_constellatus","s__Streptococcus_cristatus","s__Streptococcus_gordonii","s__Streptococcus_infantarius","s__Streptococcus_infantis","s__Streptococcus_intermedius","s__Streptococcus_lutetiensis","s__Streptococcus_macedonicus","s__Streptococcus_mitis_oralis_pneumoniae","s__Streptococcus_mutans","s__Streptococcus_oligofermentans","s__Streptococcus_parasanguinis","s__Streptococcus_pasteurianus","s__Streptococcus_peroris","s__Streptococcus_salivarius","s__Streptococcus_sanguinis","s__Streptococcus_sobrinus","s__Streptococcus_thermophilus","s__Streptococcus_tigurinus","s__Streptococcus_vestibularis","s__Subdoligranulum_sp_4_3_54A2FAA","s__Subdoligranulum_variabile","s__Succinatimonas_hippei","s__Sutterella_wadsworthensis","s__Turicibacter_sanguinis","s__Varibaculum_cambriense","s__Veillonella_atypica","s__Veillonella_dispar","s__Veillonella_parvula","s__Weissella_cibaria","s__Weissella_confusa"
"SAMEA2467007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5536,0,0,0,0,0,0,0,0,0,0,1995163,1387,0,1075135,236311,0,80,0,0,682938,0,0,0,0,0,0,0,0,1061672,1740142,26994,0,31835,0,0,90264,0,30889,0,172436,16810,0,0,0,0,0,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19984,11896,0,0,0,0,0,0,0,0,0,0,0,0,0,16421,0,0,0,0,0,24256,0,0,0,317440,0,0,0,110245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53446,0,0,0,0,4971,0,0,0,61508,0,19711,0,0,16622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMEA2466976",0,0,0,0,0,0,0,0,2677,0,309954,0,11975,213086,1110755,3538,139580,0,0,0,0,0,0,0,0,476823,0,0,0,0,501555,203533,178621,0,0,0,1124,0,0,0,16956,0,0,0,0,535956,0,0,184268,0,0,0,1069680,181676,3041051,632187,16173,0,1642387,0,0,0,0,0,0,1120404,0,3317,0,0,0,1299,0,0,0,0,0,0,0,0,0,0,0,22170,0,0,0,0,0,0,0,0,6761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213361,0,1008286,0,0,0,0,2477871,0,81160,477918,0,0,0,0,0,0,53593,0,189,0,0,0,0,118661,0,0,0,0,131820,1130328,0,0,288239,473343,805908,0,52040,1289379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6844,0,0,0,121681,0,6627,27476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817217,0,0,0,0,199417,0,0,0,0,130814,0,0,581090,0,0,0,8809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739,0,0,308960,336844,931009,0,0,0,0,2898726,9928,0,0,0,73556,158179,580186,0,302126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33903,0,10966,0,0,43133,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMEA2466908",0,0,0,0,0,0,0,0,45642,0,38041,0,3541,0,0,3647,39548,0,0,0,0,0,0,0,0,404056,0,0,0,0,48996,0,195251,0,0,0,446,0,0,0,542040,0,0,14595,0,366642,590595,0,0,0,0,0,0,391688,1113606,1334065,0,332562,98046,0,0,0,0,0,396,19421,0,0,0,0,0,10404,0,0,0,0,0,0,0,0,0,0,0,147225,0,79792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132317,0,0,0,0,13031,123394,506773,0,244346,0,0,0,415,1061951,0,316438,323981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970891,1441260,0,0,194317,3588610,257866,0,111763,2217792,0,0,0,0,0,0,0,0,0,0,0,10957,6955,0,0,313,646981,0,0,3998,0,0,0,0,0,0,0,14311,0,0,0,75616,0,4818,0,0,0,0,0,0,0,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45516,0,0,0,0,112895,24263,0,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5271,1681435,1047537,0,0,0,736,66167,53776,1195,0,0,786211,628310,500923,0,477655,0,0,0,0,0,0,0,0,1592,55950,0,0,43905,0,5401,0,0,0,2567,585,0,0,0,0,13465,12677,0,29970,0,1033,0,0,0,0,0,0,0,0,57401,0,0
"SAMEA2466954",0,0,0,0,14778,0,0,0,25844,0,0,26445,83445,1410144,1000776,158,266293,0,0,0,0,0,0,0,0,7750,61534,0,0,0,0,0,230773,31748,0,0,2567,25693,0,562693,1008486,0,0,0,0,259254,0,1269844,0,0,0,0,0,1306753,1034241,3067530,0,245420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9306,11869,55384,479545,0,8946,77600,0,76984,0,0,15901,0,0,0,0,2712,0,0,0,0,412579,0,0,0,0,0,4118,0,2415564,0,0,49238,0,0,0,0,0,0,0,190446,0,12984,0,0,0,0,0,334,0,0,0,0,0,0,0,0,0,0,11097,0,0,0,0,0,0,0,2228488,0,40885,0,0,0,0,0,0,0,0,0,0,0,1731,0,0,29128,0,0,102566,0,0,7205,0,0,0,1057305,67321,47880,0,1043,11826,0,31705,0,0,0,0,2104,0,0,0,0,0,0,0,0,0,0,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240748,819,0,0,0,1588280,0,0,798364,22446,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4425,23529,0,122580,0,0,395,12984,162330,0,0,0,0,0,1925139,0,710833,1229181,0,1185785,0,0,0,0,0,16544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347881,0,0,23048,43503,0,0,656,0,0,0,0,0,0,0,49693,16374,3442087,0,0
"SAMEA2467004",0,0,0,0,143,0,0,0,41908,0,1189367,0,80415,142985,3336267,0,784193,0,0,10549,0,0,0,0,0,6450,56382,0,0,0,71037,0,0,0,0,0,0,0,1750153,0,1088989,0,0,778677,0,8802,2682,0,0,0,0,0,3880,343183,9001,5476600,68599,1108715,28727,0,117104,0,0,645738,207313,593112,0,23280,0,85511,0,31918,0,0,67481,0,0,0,0,0,170894,97810,94631,0,238656,0,31328,0,0,144953,0,5958,37597,0,0,0,0,16182,0,0,0,0,47140,0,0,0,0,0,60047,284124,0,0,0,21492,0,0,0,400377,0,0,0,13672,0,0,0,0,0,0,0,10006,0,10930,0,279,1187685,10105,0,46788,0,106,1085205,0,0,0,3593930,26595,0,0,3604393,0,22232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2609,0,0,0,0,0,0,0,29589,0,0,26837,92532,0,18062,224976,0,28978,0,0,0,0,0,0,0,1447,8609,3449,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,0,43951,0,0,0,0,800722,0,0,120881,0,18431,950191,0,3941,0,0,0,97460,49158,0,0,0,0,35789,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,4889243,0,0,0,0,13089,0,0,0,0,837,277391,2463652,0,1133424,0,0,0,0,0,0,0,0,18350,0,0,0,0,0,0,0,0,0,0,0,0,36263,0,0,184119,10244,0,92077,0,25636,0,0,0,0,0,0,31828,9021,131465,0,0
"SAMEA2466963",0,0,0,0,0,0,0,0,0,0,0,280688,366214,576703,732155,51179,421230,0,0,0,0,0,0,0,0,5162,0,0,0,0,697399,913114,131644,0,0,0,255008,0,0,5824,106612,223463,660644,2816,0,765457,0,0,0,459718,0,0,349479,32626,156492,1354847,136550,358148,316155,0,0,115984,0,0,0,426608,0,2707,0,0,0,0,0,0,0,0,0,0,461779,0,0,0,0,454258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363206,0,0,0,0,0,312112,176202,0,715223,0,0,10978,51578,0,0,162352,773572,0,0,0,0,0,0,0,0,0,0,0,0,0,74628,495153,0,0,0,98823,127359,0,0,22909,187781,1798281,0,14014,1696621,0,0,0,0,64006,0,0,0,0,0,76782,0,0,63671,0,0,185,0,0,0,0,0,0,31686,0,0,0,3902,649,0,0,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961805,240,70799,0,0,607821,0,0,0,0,154822,0,0,1375484,89869,31206,0,0,68479,0,0,0,0,77364,76185,0,0,104016,0,0,0,460343,0,0,0,0,0,0,0,0,44943,0,398746,0,0,0,1071,14689,28437,0,0,40386,0,210859,0,0,536637,0,0,0,0,0,48766,0,0,7644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,12823,0,0,0,2180,0,12296,0,0,0,0,0,0,0
"SAMEA2466930",0,0,0,0,2143,0,0,0,87169,0,1949734,165164,12653,1692735,6998,306,97826,0,0,0,0,0,0,0,0,329265,0,0,0,0,154989,315510,62070,48752,0,0,531269,0,132428,27309,29405,426,663671,0,0,167507,27734,0,241004,0,0,0,483689,30976,80199,117750,9432,1604064,0,0,0,405200,0,0,0,1337306,0,2802,0,0,0,6125,0,0,0,0,0,0,0,0,0,0,0,73855,0,1747,0,0,0,25434,0,2104,55255,0,0,0,0,0,0,0,0,0,35212,0,0,0,0,0,65306,156645,244749,0,164960,0,0,0,0,1485,0,27050,797737,37046,0,0,0,0,0,0,0,2984,3050,0,0,1847,12208,0,6331,0,0,21657,227514,0,21761,89678,834489,41830,0,0,184922,0,0,0,0,27242,0,0,0,0,0,0,1150,654,14812,0,0,0,0,0,0,0,0,0,174208,0,0,0,0,2242,0,0,317448,0,4775,0,0,0,0,2702,733,0,0,0,36765,0,0,716,0,0,0,0,0,8652,0,0,0,0,0,0,0,0,0,0,0,0,0,2408836,0,0,0,0,964498,0,0,0,16091,7264,32578,0,284652,0,0,0,22520,91479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,22413,2628,0,0,791,0,4648727,0,0,0,0,31812,197115,0,0,911154,0,0,0,0,0,0,0,0,8960,0,10993,0,0,0,0,5699,0,0,0,258,0,24934,0,0,224077,0,26463,0,0,13649,0,0,0,0,39159,0,0,0,0,0,0
"SAMEA2466986",0,185842,751,0,0,0,0,0,0,0,2245,667921,0,413417,1575020,32242,121822,0,0,0,0,0,0,0,0,280579,0,0,0,0,17839,359815,277830,0,0,0,495155,0,322818,164784,316916,0,0,12815,0,352481,0,0,0,0,0,0,24834,522571,1074590,167800,40454,779902,23398,0,0,259883,0,0,5351,54126,0,9066,0,0,0,0,0,79,0,0,0,1507,0,0,0,0,0,1198,156,0,0,0,0,10020,0,0,149329,0,0,0,0,0,0,0,0,0,0,871345,0,0,0,0,44453,463112,743163,0,0,15212,0,0,2988,0,0,287448,205533,0,0,0,0,0,940555,531310,16242,0,0,3352,0,0,1845554,0,0,0,0,977149,377082,0,0,106172,1689383,63813,0,774649,2293775,0,0,0,0,0,0,0,0,0,0,0,7564,0,0,0,0,9137,0,0,0,0,0,0,56396,0,0,0,253707,21064,0,0,61018,0,3254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54352,150377,0,0,12282,0,0,551627,2593,0,0,2764315,0,0,0,0,334678,0,0,0,0,0,0,290,647284,0,0,0,0,0,0,0,0,0,0,0,1897,0,0,0,0,0,937792,0,0,0,0,0,0,0,0,35498,135032,316344,166,0,0,0,6374930,12456,0,0,1404,142993,806710,857070,0,2840774,0,0,0,0,0,0,0,0,490605,0,0,0,35125,0,2638,0,0,0,45221,0,0,117854,0,0,5064,0,0,12976,13228,11867,0,259,0,21783,0,0,0,0,0,0,0
"SAMEA2466926",0,83759,0,0,0,0,28110,0,0,0,1361058,10010,4007,560,37295,0,4165,0,0,0,19455,58310,0,0,0,0,11483,22808,0,0,0,340320,1938,0,0,33522,90493,0,8497,41122,1342468,0,0,0,0,157074,0,28051,35753,0,0,0,0,86971,113561,49546,5672,0,18330,0,0,0,0,0,0,3806,18744,8549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,0,0,0,0,0,7784,0,0,0,0,1419122,0,0,0,0,0,0,0,610,196015,0,0,0,0,0,35424,58547,0,0,0,0,1021,12790,0,0,123895,29848,0,20683,0,0,0,0,713,0,0,0,0,0,0,104381,187070,0,0,0,919276,34650,0,0,25679,1080862,0,0,0,49864,5186,0,0,0,228842,1609,0,0,30598,96,310897,4534,1580,8764,0,3321,5261,0,0,0,0,0,0,54573,0,0,0,31218,659904,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65688,0,166177,0,18860,0,0,55848,0,0,0,0,5370,0,0,55931,5356,0,0,0,1067323,0,84130,509832,173689,251052,117938,176132,0,0,1275,0,0,394025,8303,0,0,0,0,0,0,0,266413,77789,3083,0,0,237,0,158788,0,0,0,6117,0,36669,0,0,640346,0,0,0,0,0,788251,0,0,27559,43445,19847,0,0,0,356,123807,0,0,0,0,0,35242,0,0,133466,0,0,72472,0,0,0,0,0,1768,0,3019,3514,578,0,0,0
"SAMEA2466968",0,0,0,501,5424,0,1009,0,238679,0,1163016,0,0,0,12378,0,2753,0,0,0,0,0,0,0,0,3267542,0,0,0,0,0,24370,0,0,0,29152,35399,0,0,0,0,0,1491,0,0,7203,0,98678,0,0,0,0,9557,3051,11328,28281,0,17010,0,0,735247,0,0,0,0,1730148,793372,0,0,29885,0,0,0,0,0,0,0,3270,0,0,0,0,0,7155,0,0,0,0,0,0,0,347,142186,0,0,0,0,16022,0,0,19296859,0,0,1149063,0,0,0,0,0,1483539,1731729,0,820164,0,0,0,2813,0,0,2747254,2742534,0,0,0,0,0,0,2192998,0,1589,1997,0,0,15724,12263,0,0,0,0,1524566,5818558,1909,1614,554131,175555,201351,0,724377,454591,0,0,0,0,0,0,0,0,0,0,0,4432,11211,3141,0,0,0,0,0,24267,0,0,0,7765099,0,0,257408,389518,817,0,0,210839,0,7794,0,0,0,0,0,0,0,220508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9147,0,0,0,0,0,0,0,0,0,4258001,0,0,0,0,0,0,0,0,0,3089,0,0,18668,1013,0,0,0,0,0,0,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85932,0,738033,6157,8199,0,0,603827,905506,0,0,6180,642576,3873631,7479625,0,2652229,0,0,0,0,0,785,0,0,0,49239,6338,16693,19387,0,0,994,0,0,2654,0,0,32086,0,0,0,309,0,822470,700,0,0,1195,0,0,0,0,0,0,2149,0,0
"SAMEA2466938",0,436214,255,2072,94,0,0,0,0,0,21300,0,0,0,29622,3746,120560,0,0,0,0,2377,11046,0,0,27456,0,0,0,0,14400,38892,0,94,2923,0,263416,0,907355,518627,584259,0,98254,0,0,25191,0,0,209651,0,0,0,322153,98713,318730,577582,0,196720,0,0,0,0,0,0,0,3226,0,1186,0,0,0,6722,0,0,23251,0,0,0,0,0,0,0,0,392,4958,0,0,0,0,0,0,2542,10176,0,0,298783,6781,0,0,0,804086,0,0,685776,0,0,0,0,17184,232897,764500,0,0,0,0,1485,94238,0,0,751221,2276972,0,0,0,0,0,0,229963,4417411,0,0,0,0,0,11450744,952562,0,0,0,891283,687357,0,0,274300,4719299,151,0,576907,1590601,0,98,261743,0,26160,0,0,25088,0,0,0,9481,0,0,78002,0,0,0,0,0,0,0,281389,7254,0,0,0,101848,0,0,0,19685,0,7340,121884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59711,0,0,0,0,115315,0,0,0,0,1730,0,28999,929381,72883,10608,0,10984,0,0,0,0,149203,57276,1745038,308414,0,0,0,2127,0,5869989,0,500,0,0,0,0,0,0,1625,82859,512002,0,0,0,0,74485,5729,0,0,0,18457,508014,685087,0,745738,0,0,0,0,0,10430,0,0,0,1753,1668,0,0,0,0,0,0,0,995,0,0,22391,0,0,122569,0,0,65835,1538,3096,0,0,0,166788,0,0,0,19979,14875,0,0
"SAMEA2466991",0,0,0,87,0,0,0,0,32097,0,860307,3797,22954,120264,2028335,159,86849,0,0,0,0,0,0,0,0,42236,0,0,0,0,0,0,0,0,0,223573,97435,2615543,323633,106306,0,0,0,0,0,199155,0,0,0,0,0,0,1759713,83967,438264,5719022,5015,304590,0,0,146115,0,0,0,0,0,0,0,0,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70158,0,0,0,0,1768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48380,56651,183448,0,0,96250,0,0,131429,0,0,306836,205057,0,0,0,0,0,0,0,0,718,3366,0,0,0,1696186,0,0,851047,0,464432,37921,0,2937,132609,3145,111555,0,61355,1166783,0,618,0,0,0,0,0,0,0,0,0,0,32618,0,0,0,0,0,0,2420,0,131979,0,69797,16282,0,25896,37723,662,0,0,83383,0,5024,0,0,0,1908,0,0,0,0,0,0,0,0,0,0,542183,0,0,956,0,0,0,0,22657,0,0,0,0,0,0,0,0,0,760753,0,0,0,0,199141,0,0,0,0,254359,0,0,880284,287850,25535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10933,0,942,0,0,127730,0,101174,0,0,271487,0,0,0,0,0,38898,478441,212054,1012890,0,1157672,0,0,0,0,0,0,0,0,0,2890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11895,0,0,412441,0,1131,0,0,0,0,0,0,0,0,0,0,0
